学号,姓名,楼群,楼号,楼层,宿舍号,性别,是否有车
126032020094,葛丽华,李苑,8,3,322,男,有
126032020094,谢杨,李苑,8,3,322,男,有
126032020089,裘秀兰,李苑,8,3,322,男,没有
126032020085,刘琳,李苑,8,3,322,男,没有
126092020162,杨欣,李苑,8,3,323,男,没有
126092020188,王磊,李苑,8,3,323,男,没有
126092020159,马红梅,李苑,8,3,323,男,有
126092020051,任燕,李苑,8,3,323,男,没有
126092020076,韦冬梅,李苑,8,3,324,男,没有
126092020191,戴颖,李苑,8,3,324,男,有
126092020162,谢秀梅,李苑,8,3,324,男,没有
126092020157,战玉珍,李苑,8,3,324,男,没有
126002019180,魏淑珍,李苑,8,4,401,女,没有
126002019007,蒋涛,李苑,8,4,401,女,有
126002019018,武凤兰,李苑,8,4,401,女,有
126002019007,兰冬梅,李苑,8,4,401,女,没有
126072019096,梁东,李苑,8,4,402,女,有
126072019027,郭洁,李苑,8,4,402,女,有
126072019102,傅红梅,李苑,8,4,402,女,没有
126072019076,宗坤,李苑,8,4,402,女,没有
126052019124,韩健,李苑,8,4,403,女,没有
126052019195,潘金凤,李苑,8,4,403,女,有
126052019200,李丹丹,李苑,8,4,403,女,有
126052019015,戴玉梅,李苑,8,4,403,女,有
126082019135,陈雷,李苑,8,4,404,女,有
126082019073,李春梅,李苑,8,4,404,女,有
126082019035,陈莹,李苑,8,4,404,女,有
126082019030,韦霞,李苑,8,4,404,女,有
126002019125,田淑兰,李苑,8,4,405,女,没有
126002019027,吕红梅,李苑,8,4,405,女,有
126002019118,张晨,李苑,8,4,405,女,没有
126002019077,周刚,李苑,8,4,405,女,有
126032019133,黄倩,李苑,8,4,406,女,有
126032019120,周桂英,李苑,8,4,406,女,没有
126032019044,刘红,李苑,8,4,406,女,没有
126032019056,杨想,李苑,8,4,406,女,没有
126082019009,杨平,李苑,8,4,407,女,没有
126082019030,叶英,李苑,8,4,407,女,没有
126082019132,孙桂兰,李苑,8,4,407,女,没有
126082019152,李敏,李苑,8,4,407,女,没有
126052019185,施建,李苑,8,4,408,女,没有
126052019125,王建平,李苑,8,4,408,女,有
126052019112,周丽华,李苑,8,4,408,女,没有
126052019101,韩冬梅,李苑,8,4,408,女,没有
126022019187,林冬梅,李苑,8,4,409,女,有
126022019175,吴强,李苑,8,4,409,女,有
126022019187,陈柳,李苑,8,4,409,女,没有
126022019153,李坤,李苑,8,4,409,女,没有
126012019036,彭桂芝,李苑,8,4,410,女,没有
126012019141,钟志强,李苑,8,4,410,女,没有
126012019160,雷鑫,李苑,8,4,410,女,有
126012019102,孟博,李苑,8,4,410,女,没有
126062019009,苏红,李苑,8,4,411,女,有
126062019128,卢想,李苑,8,4,411,女,没有
126062019023,邹宁,李苑,8,4,411,女,有
126062019153,吴帅,李苑,8,4,411,女,没有
126052019187,李峰,李苑,8,4,412,女,有
126052019110,刘淑兰,李苑,8,4,412,女,有
126052019006,陈玉英,李苑,8,4,412,女,有
126052019009,刘雪,李苑,8,4,412,女,没有
126042019072,廖辉,李苑,8,4,413,女,有
126042019136,叶琴,李苑,8,4,413,女,有
126042019026,韩英,李苑,8,4,413,女,有
126042019047,蒋波,李苑,8,4,413,女,有
126082019177,刘杨,李苑,8,4,414,女,有
126082019177,侯强,李苑,8,4,414,女,有
126082019116,周浩,李苑,8,4,414,女,没有
126082019161,杨雪,李苑,8,4,414,女,没有
126082019005,马婷婷,李苑,8,4,415,女,没有
126082019013,冯旭,李苑,8,4,415,女,有
126082019133,李冬梅,李苑,8,4,415,女,没有
126082019052,张阳,李苑,8,4,415,女,有
126082019094,谷秀荣,李苑,8,4,416,女,有
126082019127,苗想,李苑,8,4,416,女,没有
126082019094,史强,李苑,8,4,416,女,没有
126082019110,董雪,李苑,8,4,416,女,有
126032019165,梁秀芳,李苑,8,4,417,女,没有
126032019135,黄辉,李苑,8,4,417,女,有
126032019153,王倩,李苑,8,4,417,女,没有
126032019187,韩桂兰,李苑,8,4,417,女,没有
126052019101,张瑞,李苑,8,4,418,女,没有
126052019006,杨玉珍,李苑,8,4,418,女,有
126052019075,李帅,李苑,8,4,418,女,有
126052019193,史桂芳,李苑,8,4,418,女,没有
126092019073,陈莉,李苑,8,4,419,女,有
126092019165,林飞,李苑,8,4,419,女,有
126092019046,张玉珍,李苑,8,4,419,女,没有
126092019072,鲁春梅,李苑,8,4,419,女,没有
126032019149,李军,李苑,8,4,420,女,没有
126032019021,赖桂香,李苑,8,4,420,女,没有
126032019143,钟玉英,李苑,8,4,420,女,没有
126032019157,李婷婷,李苑,8,4,420,女,没有
126102019017,王兵,李苑,8,4,421,女,没有
126102019064,崔桂珍,李苑,8,4,421,女,没有
126102019123,张桂芝,李苑,8,4,421,女,有
126102019053,张玉梅,李苑,8,4,421,女,没有
126042019195,胡春梅,李苑,8,4,422,女,有
126042019167,李静,李苑,8,4,422,女,没有
126042019179,郑磊,李苑,8,4,422,女,有
126042019136,伍慧,李苑,8,4,422,女,有
126002019097,李旭,李苑,8,4,423,女,有
126002019111,刘琳,李苑,8,4,423,女,没有
126002019162,黄荣,李苑,8,4,423,女,没有
126002019036,张芳,李苑,8,4,423,女,没有
126042019093,罗桂芳,李苑,8,4,424,女,没有
126042019103,张小红,李苑,8,4,424,女,没有
126042019074,贾桂珍,李苑,8,4,424,女,没有
126042019044,王飞,李苑,8,4,424,女,有
117042019056,刘璐,李苑,9,1,101,女,没有
117042019073,胡建军,李苑,9,1,101,女,有
117042019076,徐娟,李苑,9,1,101,女,没有
117042019030,姚晨,李苑,9,1,101,女,有
117032019151,王志强,李苑,9,1,102,女,没有
117032019032,黄亮,李苑,9,1,102,女,有
117032019081,李琴,李苑,9,1,102,女,没有
117032019099,龙海燕,李苑,9,1,102,女,有
117022019147,马丽华,李苑,9,1,103,女,没有
117022019005,杜杨,李苑,9,1,103,女,没有
117022019095,崔桂芝,李苑,9,1,103,女,没有
117022019018,刘霞,李苑,9,1,103,女,有
117032019127,王刚,李苑,9,1,104,女,有
117032019154,郝杰,李苑,9,1,104,女,没有
117032019172,邓丹丹,李苑,9,1,104,女,没有
117032019183,张桂芝,李苑,9,1,104,女,没有
117072019104,万玉兰,李苑,9,1,105,女,没有
117072019180,李婷婷,李苑,9,1,105,女,有
117072019012,曲凤英,李苑,9,1,105,女,没有
117072019185,傅莉,李苑,9,1,105,女,没有
117002019096,范超,李苑,9,1,106,女,没有
117002019146,王俊,李苑,9,1,106,女,有
117002019092,陈敏,李苑,9,1,106,女,有
117002019016,郑淑兰,李苑,9,1,106,女,有
117042019036,李秀梅,李苑,9,1,107,女,有
117042019189,沈辉,李苑,9,1,107,女,有
117042019193,王淑珍,李苑,9,1,107,女,有
117042019067,易琴,李苑,9,1,107,女,没有
117022019013,黄玉梅,李苑,9,1,108,女,有
117022019074,许柳,李苑,9,1,108,女,有
117022019033,袁华,李苑,9,1,108,女,有
117022019136,黄东,李苑,9,1,108,女,没有
117062019027,孙建,李苑,9,1,109,女,有
117062019136,孙玉兰,李苑,9,1,109,女,没有
117062019021,梁欢,李苑,9,1,109,女,没有
117062019072,何凤兰,李苑,9,1,109,女,没有
117092019194,张淑华,李苑,9,1,110,女,没有
117092019073,郑鑫,李苑,9,1,110,女,没有
117092019115,钟超,李苑,9,1,110,女,没有
117092019171,吴军,李苑,9,1,110,女,没有
117082019197,杨海燕,李苑,9,1,111,女,没有
117082019200,刘鑫,李苑,9,1,111,女,有
117082019162,赵俊,李苑,9,1,111,女,有
117082019036,周云,李苑,9,1,111,女,有
117012019066,邱彬,李苑,9,1,112,女,有
117012019136,戴云,李苑,9,1,112,女,有
117012019147,李芳,李苑,9,1,112,女,有
117012019158,刘宇,李苑,9,1,112,女,有
117022019081,郭彬,李苑,9,1,113,女,没有
117022019081,褚淑珍,李苑,9,1,113,女,有
117022019171,刘秀梅,李苑,9,1,113,女,没有
117022019041,杜欣,李苑,9,1,113,女,有
117062019200,陈兰英,李苑,9,1,114,女,有
117062019039,符帅,李苑,9,1,114,女,有
117062019179,许林,李苑,9,1,114,女,有
117062019174,冉芳,李苑,9,1,114,女,没有
117052019145,曾桂芝,李苑,9,1,115,女,有
117052019045,宫华,李苑,9,1,115,女,有
117052019031,龙超,李苑,9,1,115,女,有
117052019002,尹莉,李苑,9,1,115,女,有
117052019029,何飞,李苑,9,1,116,女,有
117052019102,刘凯,李苑,9,1,116,女,没有
117052019097,黄峰,李苑,9,1,116,女,没有
117052019198,王亮,李苑,9,1,116,女,有
117002019044,邱丽,李苑,9,1,117,女,有
117002019163,周红霞,李苑,9,1,117,女,有
117002019125,马娟,李苑,9,1,117,女,没有
117002019129,冯文,李苑,9,1,117,女,没有
117002019142,侯玉,李苑,9,1,118,女,没有
117002019059,程玉兰,李苑,9,1,118,女,没有
117002019180,李云,李苑,9,1,118,女,有
117002019101,司涛,李苑,9,1,118,女,有
117072019194,郑林,李苑,9,1,119,女,没有
117072019180,柏畅,李苑,9,1,119,女,有
117072019034,王丽娟,李苑,9,1,119,女,有
117072019122,张宁,李苑,9,1,119,女,没有
117002019200,曲金凤,李苑,9,1,120,女,没有
117002019080,钟梅,李苑,9,1,120,女,没有
117002019005,张云,李苑,9,1,120,女,有
117002019114,卢磊,李苑,9,1,120,女,没有
117042019010,曾建军,李苑,9,1,121,女,有
117042019093,胡坤,李苑,9,1,121,女,有
117042019012,龙红霞,李苑,9,1,121,女,有
117042019139,侯燕,李苑,9,1,121,女,有
117072019114,林成,李苑,9,1,122,女,有
117072019099,叶桂荣,李苑,9,1,122,女,有
117072019018,周燕,李苑,9,1,122,女,有
117072019172,杨秀英,李苑,9,1,122,女,有
117092019141,韩斌,李苑,9,1,123,女,没有
117092019142,石龙,李苑,9,1,123,女,有
117092019038,王莉,李苑,9,1,123,女,有
117092019106,林华,李苑,9,1,123,女,有
117082019086,那莉,李苑,9,1,124,女,没有
117082019026,豆建,李苑,9,1,124,女,有
117082019076,王红霞,李苑,9,1,124,女,有
117082019182,陈楠,李苑,9,1,124,女,没有
117002020028,刘红,李苑,9,2,201,女,有
117002020085,易勇,李苑,9,2,201,女,没有
117002020188,许想,李苑,9,2,201,女,有
117002020157,陈桂芳,李苑,9,2,201,女,有
117012020024,陈小红,李苑,9,2,202,女,没有
117012020113,殷帅,李苑,9,2,202,女,没有
117012020109,梁杰,李苑,9,2,202,女,有
117012020123,刘瑜,李苑,9,2,202,女,没有
117062020001,覃秀华,李苑,9,2,203,女,有
117062020030,王欢,李苑,9,2,203,女,有
117062020178,柳秀珍,李苑,9,2,203,女,有
117062020082,陈阳,李苑,9,2,203,女,没有
117082020055,宋畅,李苑,9,2,204,女,有
117082020193,艾秀华,李苑,9,2,204,女,没有
117082020024,李林,李苑,9,2,204,女,没有
117082020129,胡瑜,李苑,9,2,204,女,有
117032020195,张娟,李苑,9,2,205,女,没有
117032020152,孙桂英,李苑,9,2,205,女,有
117032020177,黄萍,李苑,9,2,205,女,有
117032020190,王慧,李苑,9,2,205,女,没有
117032020019,汤平,李苑,9,2,206,女,没有
117032020064,段俊,李苑,9,2,206,女,有
117032020032,龙瑞,李苑,9,2,206,女,有
117032020125,黄红梅,李苑,9,2,206,女,没有
117002020112,和鹏,李苑,9,2,207,女,有
117002020043,林玲,李苑,9,2,207,女,有
117002020108,刘慧,李苑,9,2,207,女,有
117002020126,龙涛,李苑,9,2,207,女,有
117042020056,凌桂荣,李苑,9,2,208,女,没有
117042020004,李秀珍,李苑,9,2,208,女,有
117042020003,聂洁,李苑,9,2,208,女,没有
117042020126,屈军,李苑,9,2,208,女,没有
117102020177,郑淑珍,李苑,9,2,209,女,没有
117102020153,李博,李苑,9,2,209,女,有
117102020069,马金凤,李苑,9,2,209,女,有
117102020013,李玉英,李苑,9,2,209,女,没有
117102020039,余洁,李苑,9,2,210,女,没有
117102020144,袁冬梅,李苑,9,2,210,女,有
117102020187,王婷,李苑,9,2,210,女,没有
117102020107,朱帆,李苑,9,2,210,女,有
117002020200,冯阳,李苑,9,2,211,女,没有
117002020075,潘桂英,李苑,9,2,211,女,没有
117002020155,江桂香,李苑,9,2,211,女,有
117002020007,许芳,李苑,9,2,211,女,有
117002020042,马利,李苑,9,2,212,女,有
117002020027,陈欣,李苑,9,2,212,女,没有
117002020002,曹洋,李苑,9,2,212,女,没有
117002020006,潘冬梅,李苑,9,2,212,女,没有
117092020036,胡凤兰,李苑,9,2,213,女,没有
117092020118,刘博,李苑,9,2,213,女,有
117092020018,黄玉珍,李苑,9,2,213,女,有
117092020063,章秀梅,李苑,9,2,213,女,有
117072020027,莫飞,李苑,9,2,214,女,没有
117072020007,杨娜,李苑,9,2,214,女,有
117072020192,何凯,李苑,9,2,214,女,有
117072020168,朱金凤,李苑,9,2,214,女,没有
117082020046,汪淑兰,李苑,9,2,215,女,没有
117082020173,彭博,李苑,9,2,215,女,有
117082020109,江秀云,李苑,9,2,215,女,有
117082020137,王欣,李苑,9,2,215,女,没有
117092020018,梁璐,李苑,9,2,216,女,没有
117092020093,王雪梅,李苑,9,2,216,女,没有
117092020200,王鑫,李苑,9,2,216,女,有
117092020166,李坤,李苑,9,2,216,女,有
117032020111,刘志强,李苑,9,2,217,女,有
117032020001,刘建军,李苑,9,2,217,女,没有
117032020194,邓博,李苑,9,2,217,女,没有
117032020095,刘婷婷,李苑,9,2,217,女,没有
117072020016,叶建,李苑,9,2,218,女,有
117072020120,邵红霞,李苑,9,2,218,女,没有
117072020136,颜秀华,李苑,9,2,218,女,有
117072020180,宋华,李苑,9,2,218,女,没有
117062020014,吕敏,李苑,9,2,219,女,没有
117062020096,蒋云,李苑,9,2,219,女,有
117062020148,袁秀梅,李苑,9,2,219,女,没有
117062020016,王璐,李苑,9,2,219,女,没有
117042020032,曹倩,李苑,9,2,220,女,有
117042020131,郑淑英,李苑,9,2,220,女,有
117042020038,翟斌,李苑,9,2,220,女,没有
117042020011,陈楠,李苑,9,2,220,女,有
117052020102,王超,李苑,9,2,221,女,有
117052020065,柳莹,李苑,9,2,221,女,有
117052020003,朱玲,李苑,9,2,221,女,有
117052020065,唐婷婷,李苑,9,2,221,女,有
117072020086,林玉华,李苑,9,2,222,女,有
117072020185,谭磊,李苑,9,2,222,女,没有
117072020070,曾佳,李苑,9,2,222,女,有
117072020118,佘帅,李苑,9,2,222,女,有
117052020094,徐静,李苑,9,2,223,女,有
117052020002,李荣,李苑,9,2,223,女,有
117052020089,杜娟,李苑,9,2,223,女,有
117052020069,李芳,李苑,9,2,223,女,有
117052020064,李淑珍,李苑,9,2,224,女,没有
117052020027,李桂荣,李苑,9,2,224,女,有
117052020104,周军,李苑,9,2,224,女,有
117052020031,秦芳,李苑,9,2,224,女,没有
117062021164,赵璐,李苑,9,3,301,男,有
117062021172,孙云,李苑,9,3,301,男,有
117062021016,傅彬,李苑,9,3,301,男,没有
117062021198,杨璐,李苑,9,3,301,男,有
117062021019,闵鹏,李苑,9,3,302,男,有
117062021145,高峰,李苑,9,3,302,男,有
117062021039,黄霞,李苑,9,3,302,男,没有
117062021017,徐雷,李苑,9,3,302,男,有
117092021024,石杰,李苑,9,3,303,男,没有
117092021162,陈淑华,李苑,9,3,303,男,有
117092021025,严桂芝,李苑,9,3,303,男,没有
117092021058,李雷,李苑,9,3,303,男,有
117072021095,王宁,李苑,9,3,304,男,有
117072021121,陈璐,李苑,9,3,304,男,没有
117072021009,谷艳,李苑,9,3,304,男,有
117072021160,戴佳,李苑,9,3,304,男,没有
117042021006,韩勇,李苑,9,3,305,男,没有
117042021151,曹娟,李苑,9,3,305,男,有
117042021051,张玉珍,李苑,9,3,305,男,有
117042021108,王桂珍,李苑,9,3,305,男,有
117102021009,邓琴,李苑,9,3,306,男,没有
117102021140,王强,李苑,9,3,306,男,没有
117102021064,马博,李苑,9,3,306,男,没有
117102021003,吴玉珍,李苑,9,3,306,男,没有
117052021122,高琴,李苑,9,3,307,男,有
117052021045,李倩,李苑,9,3,307,男,没有
117052021007,叶彬,李苑,9,3,307,男,有
117052021142,许梅,李苑,9,3,307,男,有
117092021017,刘婷,李苑,9,3,308,男,有
117092021130,唐秀兰,李苑,9,3,308,男,没有
117092021182,陈琳,李苑,9,3,308,男,有
117092021154,何丽,李苑,9,3,308,男,有
117022021004,刘玉兰,李苑,9,3,309,男,没有
117022021169,陈玉英,李苑,9,3,309,男,没有
117022021110,胡桂芳,李苑,9,3,309,男,有
117022021022,秦玉兰,李苑,9,3,309,男,没有
117092021056,孙瑜,李苑,9,3,310,男,没有
117092021121,钟勇,李苑,9,3,310,男,有
117092021023,郭凯,李苑,9,3,310,男,有
117092021046,王建国,李苑,9,3,310,男,有
117042021156,强秀芳,李苑,9,3,311,男,有
117042021057,冯婷婷,李苑,9,3,311,男,有
117042021178,程敏,李苑,9,3,311,男,没有
117042021047,马雷,李苑,9,3,311,男,有
117022021044,赵凯,李苑,9,3,312,男,没有
117022021189,周秀兰,李苑,9,3,312,男,没有
117022021054,刘佳,李苑,9,3,312,男,没有
117022021145,章丽娟,李苑,9,3,312,男,没有
117052021078,闻婷,李苑,9,3,313,男,没有
117052021102,龙芳,李苑,9,3,313,男,有
117052021063,王伟,李苑,9,3,313,男,没有
117052021080,吴秀云,李苑,9,3,313,男,有
117082021189,邹小红,李苑,9,3,314,男,没有
117082021181,崔秀兰,李苑,9,3,314,男,有
117082021133,张红霞,李苑,9,3,314,男,有
117082021113,林丹,李苑,9,3,314,男,有
117042021181,林金凤,李苑,9,3,315,男,没有
117042021085,马玉华,李苑,9,3,315,男,没有
117042021106,任淑华,李苑,9,3,315,男,有
117042021149,李伟,李苑,9,3,315,男,有
117052021172,吴桂花,李苑,9,3,316,男,没有
117052021005,冯勇,李苑,9,3,316,男,没有
117052021098,吴淑珍,李苑,9,3,316,男,有
117052021029,廖春梅,李苑,9,3,316,男,有
117102021025,张桂香,李苑,9,3,317,男,有
117102021001,苏娟,李苑,9,3,317,男,有
117102021066,时建华,李苑,9,3,317,男,有
117102021179,姚兰英,李苑,9,3,317,男,没有
117062021154,周利,李苑,9,3,318,男,有
117062021040,陈莉,李苑,9,3,318,男,没有
117062021170,姚秀云,李苑,9,3,318,男,有
117062021048,李建平,李苑,9,3,318,男,没有
117102021039,冯凤兰,李苑,9,3,319,男,没有
117102021169,王兰英,李苑,9,3,319,男,没有
117102021149,管颖,李苑,9,3,319,男,没有
117102021177,刘莹,李苑,9,3,319,男,有
117052021038,胡岩,李苑,9,3,320,男,没有
117052021106,王峰,李苑,9,3,320,男,有
117052021194,杨建军,李苑,9,3,320,男,没有
117052021182,魏梅,李苑,9,3,320,男,有
117022021113,王健,李苑,9,3,321,男,有
117022021077,舒建华,李苑,9,3,321,男,没有
117022021082,夏丽丽,李苑,9,3,321,男,没有
117022021032,李玉珍,李苑,9,3,321,男,有
117082021097,李文,李苑,9,3,322,男,没有
117082021053,戈飞,李苑,9,3,322,男,有
117082021032,林杨,李苑,9,3,322,男,有
117082021077,吴斌,李苑,9,3,322,男,没有
117032021058,蒲建华,李苑,9,3,323,男,没有
117032021049,刘亮,李苑,9,3,323,男,没有
117032021028,王丽丽,李苑,9,3,323,男,有
117032021043,吴博,李苑,9,3,323,男,有
117082021035,严龙,李苑,9,3,324,男,有
117082021084,夏桂芳,李苑,9,3,324,男,没有
117082021083,周雪梅,李苑,9,3,324,男,有
117082021178,侯鹏,李苑,9,3,324,男,没有
117062022045,宋帆,李苑,9,4,401,男,有
117062022084,张玉英,李苑,9,4,401,男,没有
117062022159,苏鹏,李苑,9,4,401,男,有
117062022000,周丹,李苑,9,4,401,男,有
117052022116,贾想,李苑,9,4,402,男,有
117052022104,李丹丹,李苑,9,4,402,男,没有
117052022076,文俊,李苑,9,4,402,男,没有
117052022021,吴勇,李苑,9,4,402,男,没有
117052022178,刘秀珍,李苑,9,4,403,男,没有
117052022032,王雪梅,李苑,9,4,403,男,没有
117052022105,张云,李苑,9,4,403,男,没有
117052022149,王英,李苑,9,4,403,男,有
117052022029,阎丹丹,李苑,9,4,404,男,有
117052022067,王华,李苑,9,4,404,男,没有
117052022149,李旭,李苑,9,4,404,男,有
117052022162,万旭,李苑,9,4,404,男,没有
117062022159,李建,李苑,9,4,405,男,有
117062022166,刘玉华,李苑,9,4,405,男,没有
117062022010,张玉英,李苑,9,4,405,男,有
117062022011,卜亮,李苑,9,4,405,男,没有
117002022069,丁文,李苑,9,4,406,男,有
117002022033,卢金凤,李苑,9,4,406,男,有
117002022014,黄杰,李苑,9,4,406,男,没有
